work_id,name,created_at,director,publisher,ai_summary,cover_img,reward
202,total eclipse,1995-01-01,아그네츠카 홀란드,FIT Production,,https://image.tmdb.org/t/p/w500/awAMLM6CvUFtLuAXCjtb1FDTY9V.jpg,
203,to wong foo thanks for everything julie newmar,1995-01-01,Beeban Kidron,Amblin Entertainment,,https://image.tmdb.org/t/p/w500/nonp1NrzDUcOuLgGlq90ozEkKtK.jpg,
204,under siege 2 dark territory,1995-01-01,Geoff Murphy,Regency Enterprises,,https://image.tmdb.org/t/p/w500/gElwFCQTbSK5hdK0PVyia547nst.jpg,
205,unstrung heroes,1995-01-01,다이앤 키튼,Hollywood Pictures,,https://image.tmdb.org/t/p/w500/twnqc80AL55WYnCVz4nMGEGcL7.jpg,
206,unzipped,1995-01-01,Douglas Keeve,Hachette Filipacchi Films,,https://image.tmdb.org/t/p/w500/dnIzv4rXr9FXkqW880E3rStYQA7.jpg,
207,walk in the clouds a,1995-01-01,Alfonso Arau,Zucker Brothers Productions,,https://image.tmdb.org/t/p/w500/jLhbtlOiYp1j4yHx35buKd9TOf9.jpg,
208,waterworld,1995-01-01,Kevin Reynolds,Gordon Company,,https://image.tmdb.org/t/p/w500/4ZYpUMhCbPdyA0rm5SsxeybU9ch.jpg,
209,white mans burden,1995-01-01,Desmond Nakano,UGC,,https://image.tmdb.org/t/p/w500/5MPatVYJXPYEGrd9RQiwldBBQvJ.jpg,
210,wild bill,1995-01-01,월터 힐,United Artists,,https://image.tmdb.org/t/p/w500/g5sQTDwc4BcvRCBAhnujhBPIEO1.jpg,
211,browning version the,1994-01-01,Mike Figgis,Paramount Pictures,,https://image.tmdb.org/t/p/w500/8My9Wnzu1zasVVzGdDj5y2dItuM.jpg,
212,bushwhacked,1995-01-01,Greg Beeman,20th Century Fox,,https://image.tmdb.org/t/p/w500/j3H0POtvl0Tt4Meesvp7HX6JxAv.jpg,
213,burnt by the sun,1994-01-01,니키타 미할코프,Studio Trite,,https://image.tmdb.org/t/p/w500/ikdeIV7UtJ54EMAENsGZkXkUcMQ.jpg,
214,before the rain,1994-01-01,Milcho Manchevski,British Screen Productions,,https://image.tmdb.org/t/p/w500/vZnmNqj7KTI8Vxea7qJN714qVsz.jpg,
215,before sunrise,1995-01-01,리처드 링클레이터,Castle Rock Entertainment,,https://image.tmdb.org/t/p/w500/o7mLGNdzY1z6w2bQv0NJNOoVKks.jpg,
216,billy madison,1995-01-01,Tamra Davis,Jack Giarraputo Productions,,https://image.tmdb.org/t/p/w500/acPio2EQj4GvIiVNIsaCIPYJJdB.jpg,
217,babysitter the,1995-01-01,Guy Ferland,Spelling Films International,,https://image.tmdb.org/t/p/w500/wOv6HKiKTcDiyZRXPOsjm2JhVZV.jpg,
218,boys on the side,1995-01-01,Herbert Ross,Regency Enterprises,,https://image.tmdb.org/t/p/w500/2dhZnfBjiza5TupvOupRU4hFAcJ.jpg,
219,cure the,1995-01-01,피터 호튼,Universal Pictures,,https://image.tmdb.org/t/p/w500/7mvNFPjLIeSooiYX3dlJRWL8hY5.jpg,
220,castle freak,1995-01-01,스튜어트 고든,Full Moon Entertainment,,https://image.tmdb.org/t/p/w500/rZv3aUkNngyZeiCgAjOEF5n0tve.jpg,
222,circle of friends,1995-01-01,Pat O'Connor,The Rank Organisation,,https://image.tmdb.org/t/p/w500/bnSBsGCIfGGiN68MSBIoviaoh9a.jpg,
223,clerks,1994-01-01,케빈 스미스,View Askew Productions,,https://image.tmdb.org/t/p/w500/9IiSgiq4h4siTIS9H3o4nZ3h5L9.jpg,
224,don juan demarco,1995-01-01,Jeremy Leven,American Zoetrope,,https://image.tmdb.org/t/p/w500/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,
225,disclosure,1994-01-01,배리 레빈슨,Baltimore Pictures,,https://image.tmdb.org/t/p/w500/dnA4QkIZZCF9wRtF8HHxWwUXVMf.jpg,
227,drop zone,1994-01-01,John Badham,Paramount Pictures,,https://image.tmdb.org/t/p/w500/bbveyfmq6pGrzKL0l4waeA2WHHp.jpg,
228,destiny turns on the radio,1995-01-01,Jack Baran,Rysher Entertainment,,https://image.tmdb.org/t/p/w500/kd04IvuW1wvgGoB2HxSuFVIU9rU.jpg,
229,death and the maiden,1994-01-01,로만 폴란스키,Capitol Films,,https://image.tmdb.org/t/p/w500/hlUXQ2aEuYDEE0ok7DORE4uffjl.jpg,
230,dolores claiborne,1995-01-01,Taylor Hackford,Castle Rock Entertainment,,https://image.tmdb.org/t/p/w500/vEBNRv7kXsFhU9W9SPnGBLXUgZ1.jpg,
231,dumb  dumber,1994-01-01,피터 패럴리,New Line Cinema,,https://image.tmdb.org/t/p/w500/6EdWcqH6dNJzGO3IAadV4t704ix.jpg,
232,eat drink man woman,1994-01-01,이안,Good Machine,,https://image.tmdb.org/t/p/w500/2qwk3DQZS5dMPulYwXZgO8BGW6o.jpg,
233,exotica,1994-01-01,아톰 에고이안,Ego Film Arts,,https://image.tmdb.org/t/p/w500/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg,
234,exit to eden,1994-01-01,게리 마셜,Savoy Pictures,,https://image.tmdb.org/t/p/w500/dUtpplO9K03uYCA71Vqj9ZRkVyA.jpg,
235,ed wood,1994-01-01,팀 버튼,Touchstone Pictures,,https://image.tmdb.org/t/p/w500/2jjFN4BtTSz01J3ZD4iYjf26pWX.jpg,
236,french kiss,1995-01-01,로런스 캐즈던,PolyGram Filmed Entertainment,,https://image.tmdb.org/t/p/w500/qzT78Op4BeitD07r3FOyOp1Cc2D.jpg,
237,forget paris,1995-01-01,빌리 크리스탈,Castle Rock Entertainment,,https://image.tmdb.org/t/p/w500/c2RwGHqWwvh7nmRKpdIyYUWMEvP.jpg,
238,far from home the adventures of yellow dog,1995-01-01,Phillip Borsos,20th Century Fox,,https://image.tmdb.org/t/p/w500/bHtNHOiSmfX1KlJwc9Jvc8sYcjB.jpg,
239,goofy movie a,1995-01-01,Kevin Lima,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/oY4pih52G7JExk0lOqmA7dv625S.jpg,
240,hideaway,1995-01-01,Brett Leonard,TriStar Pictures,,https://image.tmdb.org/t/p/w500/cYWjgxgIJrak0BTemkij3gOCbMa.jpg,
241,fluke,1995-01-01,Carlo Carlei,Rocket Pictures,,https://image.tmdb.org/t/p/w500/k7BHqoTWJPpoSpfCzzUjAduuIbX.jpg,
242,farinelli il castrato,1994-01-01,Gérard Corbiau,MG,,https://image.tmdb.org/t/p/w500/8aCCSorhVVZPXGEAWNxUtqss5KZ.jpg,
243,gordy,1995-01-01,Mark Lewis,Robson Orr Entertainment,,https://image.tmdb.org/t/p/w500/4sLmghaiAIYXh320qCvZWY4avVT.jpg,
246,hoop dreams,1994-01-01,스티브 제임스,Fine Line Features,,https://image.tmdb.org/t/p/w500/gLzHl2XBtVwycl8DxdOXRHPm8G3.jpg,
247,heavenly creatures,1994-01-01,피터 잭슨,Miramax,,https://image.tmdb.org/t/p/w500/uvb86wVCIqD3Rlbr0GTNgWDF7Zo.jpg,
249,immortal beloved,1994-01-01,Bernard Rose,Icon Productions,,https://image.tmdb.org/t/p/w500/ow9soehzOZR0kzcBqfDF4Hvm4L9.jpg,
250,heavyweights,1995-01-01,Steven Brill,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/phjBzKsMySBz4NgKHPhPMTmIEjl.jpg,
251,hunted the,1995-01-01,J.F. Lawton,Bregman/Baer Productions,,https://image.tmdb.org/t/p/w500/jHvBhNNRdeYczjSTL5PwDlULHJH.jpg,
252,iq,1994-01-01,Fred Schepisi,Paramount Pictures,,https://image.tmdb.org/t/p/w500/1dLR9LX4O8DSyaU5OR3N0472IR.jpg,
253,interview with the vampire the vampire chronicles,1994-01-01,닐 조던,Geffen Pictures,,https://image.tmdb.org/t/p/w500/7NNljQFr46lTQbxBj9i3oMXXw7x.jpg,
254,jefferson in paris,1995-01-01,제임스 아이보리,Merchant Ivory Productions,,https://image.tmdb.org/t/p/w500/vcZCvsm920LoNDb7pMibJkxIE4n.jpg,
255,jerky boys the,1995-01-01,James Melkonian,Caravan Pictures,,https://image.tmdb.org/t/p/w500/yUbdqyZaeaoNKBQmnmtim1IIAf1.jpg,
256,junior,1994-01-01,이반 라이트만,Northern Lights Entertainment,,https://image.tmdb.org/t/p/w500/KsDhO1IoKBXFZAFWfKffXTenQp.jpg,
257,just cause,1995-01-01,Arne Glimcher,Lee Rich Productions,,https://image.tmdb.org/t/p/w500/hbkS4UpgHcGhLlGy9YCX4WIJ4lu.jpg,
258,kid in king arthurs court a,1995-01-01,Michael Gottlieb,Trimark Pictures,,https://image.tmdb.org/t/p/w500/zSHC86UvVmunIs9Pf6jRZ12J6Dx.jpg,
259,kiss of death,1995-01-01,Barbet Schroeder,20th Century Fox,,https://image.tmdb.org/t/p/w500/2cCxEqeIy6Q8HgVjfT7obOnF5Zi.jpg,
260,star wars episode iv  a new hope,1977-01-01,조지 루카스,Lucasfilm Ltd.,,https://image.tmdb.org/t/p/w500/7XFfURIFCJxN1mfBg0SAjk5yGzg.jpg,
261,little women,1994-01-01,Gillian Armstrong,Di Novi Pictures,,https://image.tmdb.org/t/p/w500/q8F5xIVZy9Q01p04BiFhptO5HCU.jpg,
262,little princess a,1995-01-01,알폰소 쿠아론,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg,
263,ladybird ladybird,1994-01-01,켄 로치,Channel Four Films,,https://image.tmdb.org/t/p/w500/91KSK1xKdVEIDASKRo9ahBFCtM2.jpg,
265,like water for chocolate,1992-01-01,Alfonso Arau,Aviacsa,,https://image.tmdb.org/t/p/w500/bBToqYouLBaoojtC6AyRNeFcQoV.jpg,
266,legends of the fall,1994-01-01,에드워드 즈윅,Bedford Falls Productions,,https://image.tmdb.org/t/p/w500/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,
267,major payne,1995-01-01,Nick Castle,Universal Pictures,,https://image.tmdb.org/t/p/w500/kWHx5eq7PELkF3If7LrrhuBskRG.jpg,
269,my crazy life,1993-01-01,Allison Anders,Cineville,,https://image.tmdb.org/t/p/w500/gtKIaHUqkNqdgVnMFosyVJXvKMC.jpg,
270,love affair,1994-01-01,글렌 고든 카론,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/rpIECRGYA7GU4dsfE2KAsluAGAq.jpg,
271,losing isaiah,1995-01-01,스티븐 질런홀,Paramount Pictures,,https://image.tmdb.org/t/p/w500/oHALKuPewtqIn2BcluZsGvcEG1P.jpg,
272,madness of king george the,1994-01-01,Nicholas Hytner,The Samuel Goldwyn Company,,https://image.tmdb.org/t/p/w500/1dTSY023ZyBbgVSKDRuA6JLGSnZ.jpg,
273,mary shelleys frankenstein,1994-01-01,케네스 브래너,American Zoetrope,,https://image.tmdb.org/t/p/w500/bOwCAQsZlEKrwhPi1ejY6BS8jpL.jpg,
274,man of the house,1995-01-01,James Orr,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg,
275,mixed nuts,1994-01-01,Nora Ephron,TriStar Pictures,,https://image.tmdb.org/t/p/w500/xPdQMqxWnFwCKOIto8dBEorTtGR.jpg,
276,milk money,1994-01-01,Richard Benjamin,The Kennedy/Marshall Company,,https://image.tmdb.org/t/p/w500/od8SCOMLDq4iRYaHNqihQVn1SNE.jpg,
277,miracle on 34th street,1994-01-01,Les Mayfield,20th Century Fox,,https://image.tmdb.org/t/p/w500/ed3TGnPWwtV7zOvyiaiNTJtfKDr.jpg,
278,miami rhapsody,1995-01-01,데이비드 프랭클,Hollywood Pictures,,https://image.tmdb.org/t/p/w500/joturqaJfAJ8XHPadT8kibgSpS4.jpg,
279,my family,1995-01-01,Gregory Nava,Newcomb Productions,,https://image.tmdb.org/t/p/w500/i6t6QF5QyUd3UAQ8JM8eVU1169D.jpg,
280,murder in the first,1995-01-01,Marc Rocco,Wolper Organization,,https://image.tmdb.org/t/p/w500/r5WARAtxsRYxyOEL6WwNg73wIK8.jpg,
281,nobodys fool,1994-01-01,Robert Benton,Capella International,,https://image.tmdb.org/t/p/w500/9x5rZDBDu84bQiAAre98AI31or1.jpg,
282,nell,1994-01-01,마이클 앱티드,Egg Pictures,,https://image.tmdb.org/t/p/w500/aIDp3x2YfijtdherR28pIH6yenn.jpg,
283,new jersey drive,1995-01-01,Nick Gomez,40 Acres and a Mule Filmworks,,https://image.tmdb.org/t/p/w500/9A2oQEjUlxBWYFs6CtPHYdbrFqq.jpg,
284,new york cop,1993-01-01,村川透,Distant Justice Joint Venture,,https://image.tmdb.org/t/p/w500/5kXO783UrTaKZE3wn0KZv3RubZc.jpg,
288,natural born killers,1994-01-01,올리버 스톤,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/2Lg9UrAv6MBqtUOG7cvizUDYzfq.jpg,
289,only you,1994-01-01,노먼 주이슨,TriStar Pictures,,https://image.tmdb.org/t/p/w500/7mLLANXgUg3bibTiUitDlB0NZcU.jpg,
290,once were warriors,1994-01-01,리 타마호리,Avalon Studios,,https://image.tmdb.org/t/p/w500/1nd4SsytVc96hy92g8NNVPD3mzf.jpg,
291,poison ivy ii,1996-01-01,Anne Goursaud,New Line Cinema,,https://image.tmdb.org/t/p/w500/jXLuQYRwWNuwW8dkx3zo5bWon2r.jpg,
292,outbreak,1995-01-01,볼프강 페터젠,Kopelson Entertainment,,https://image.tmdb.org/t/p/w500/9PsOrIgeAuZXN607uf8bOj22Amx.jpg,
294,perez family the,1995-01-01,미라 네어,The Samuel Goldwyn Company,,https://image.tmdb.org/t/p/w500/jxi3UDHf86kDk5hqJxnpEMzVch2.jpg,
295,pyromaniacs love story a,1995-01-01,Joshua Brand,Hollywood Pictures,,https://image.tmdb.org/t/p/w500/9pU8aNS1wEXVGNR9WnsX2O3w9qF.jpg,
296,pulp fiction,1994-01-01,쿠엔틴 타란티노,Miramax,,https://image.tmdb.org/t/p/w500/6lXRHGoEbnnBUKsuqpL9JxD4DzT.jpg,
298,pushing hands,1992-01-01,이안,Ang Lee Productions,,https://image.tmdb.org/t/p/w500/2z7QvDFDYnjd7nQhAfMW1zDihXd.jpg,
299,priest,1994-01-01,Antonia Bird,PolyGram Filmed Entertainment,,https://image.tmdb.org/t/p/w500/yCZ2eGJb78HzaYthNwVF8R0G6BG.jpg,
300,quiz show,1994-01-01,로버트 레드포드,Baltimore Pictures,,https://image.tmdb.org/t/p/w500/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg,
301,picture bride,1994-01-01,Kayo Hatta,Cecile Company,,https://image.tmdb.org/t/p/w500/s1lUr4NWgOi4ftXLrUWGI49IvKK.jpg,
302,queen margot,1994-01-01,Patrice Chéreau,Renn Productions,,https://image.tmdb.org/t/p/w500/A6NIxzqSqSrSL4Ze8L4E9yeWDBV.jpg,
303,quick and the dead the,1995-01-01,샘 레이미,TriStar Pictures,,https://image.tmdb.org/t/p/w500/6RGJ0fs6rQ5r7oWvmGrvv5mgp51.jpg,
304,roommates,1995-01-01,Peter Yates,Hollywood Pictures,,https://image.tmdb.org/t/p/w500/ww737E66JgONeNCSZVuGRy7TvXI.jpg,
305,ready to wear,1994-01-01,로버트 올트먼,Miramax,,https://image.tmdb.org/t/p/w500/zZ9ooeIrFQNMChW9N1syp8qgk53.jpg,
306,three colors red,1994-01-01,크쥐시토프 키에슬로프스키,MK2 Films,,https://image.tmdb.org/t/p/w500/bw9NnORsjsOfIpZNCW81bzzXHBy.jpg,
307,three colors blue,1993-01-01,크쥐시토프 키에슬로프스키,MK2 Films,,https://image.tmdb.org/t/p/w500/vr17GMaxtrsVM8Cf2PjxE1ozIfl.jpg,
308,three colors white,1994-01-01,크쥐시토프 키에슬로프스키,MK2 Films,,https://image.tmdb.org/t/p/w500/u4owLrS7RRjXqJ6zh44Xmd4FQXC.jpg,
312,stuart saves his family,1995-01-01,해롤드 래미스,Paramount Pictures,,https://image.tmdb.org/t/p/w500/80YaWpUokDoPynsJi0ittpts3J0.jpg,
313,swan princess the,1994-01-01,Richard Rich,Rich Animation Studios,,https://image.tmdb.org/t/p/w500/bu0gz7l4WlI1F8JgghGR3FZHc9S.jpg,
314,secret of roan inish the,1994-01-01,존 세일즈,Jones Entertainment Group,,https://image.tmdb.org/t/p/w500/jjYHAhscWp3uWutHSvFaLC3vEEW.jpg,
315,specialist the,1994-01-01,Luis Llosa,Jerry Weintraub Productions,,https://image.tmdb.org/t/p/w500/2hFQQVKa76FGiUb2XB4TLkm9pLP.jpg,
316,stargate,1994-01-01,롤란트 에머리히,Le Studio Canal+,,https://image.tmdb.org/t/p/w500/8E8AL9WtIu2dMZhIALPiCEAhhXD.jpg,
317,santa clause the,1994-01-01,John Pasquin,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/7JA6pSgdmqnT2ZV5DIYFkug8RIW.jpg,
318,shawshank redemption the,1994-01-01,프랭크 다라본트,Castle Rock Entertainment,,https://image.tmdb.org/t/p/w500/qV9BQZdiM8foEzDz0Ag5hGWE5qM.jpg,
319,shallow grave,1994-01-01,대니 보일,The Glasgow Film Fund,,https://image.tmdb.org/t/p/w500/mQRIdnJwLyzRJMve7IjRA6lEmuI.jpg,
320,suture,1993-01-01,Scott McGehee,Kino Korsakoff,,https://image.tmdb.org/t/p/w500/8lbOpuNaJBNT1gXbIDDyYnDIYut.jpg,
321,strawberry and chocolate,1993-01-01,Tomás Gutiérrez Alea,Miramax,,https://image.tmdb.org/t/p/w500/2lIHeaWlnTgvfS5LWcvG2n8d4G0.jpg,
324,sum of us the,1994-01-01,Geoff Burton,Australian Film Finance Corporation,,https://image.tmdb.org/t/p/w500/4rBI4KISTuMCsWGb0kurWxKjqPQ.jpg,
325,national lampoons senior trip,1995-01-01,Kelly Makin,New Line Cinema,,https://image.tmdb.org/t/p/w500/3QpB4KpMKRnZnsJOsemOZHDoQKw.jpg,
326,to live,1994-01-01,유위강,Upland Films Corporate Limited,,https://image.tmdb.org/t/p/w500/74ATnufP8KcNI8o5JzfdNXecZ8s.jpg,
327,tank girl,1995-01-01,Rachel Talalay,Trilogy Entertainment Group,,https://image.tmdb.org/t/p/w500/qohdY3BcJ98sFneOUAWp0FmH4Z6.jpg,
328,tales from the crypt presents demon knight,1995-01-01,Ernest R. Dickerson,Tales From The Crypt Holdings,,https://image.tmdb.org/t/p/w500/1TekTWa1htkb554KDplTXskQupo.jpg,
329,star trek generations,1994-01-01,David Carson,Paramount Pictures,,https://image.tmdb.org/t/p/w500/e4pzcVi7F867u9hiwdSEjtVq8i9.jpg,
330,tales from the hood,1995-01-01,Rusty Cundieff,40 Acres and a Mule Filmworks,,https://image.tmdb.org/t/p/w500/glPNCcI7V8zTTI3BG0iIUJJcwXN.jpg,
331,tom  viv,1994-01-01,Brian Gilbert,British Screen Productions,,https://image.tmdb.org/t/p/w500/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg,
332,village of the damned,1995-01-01,존 카펜터,Universal Pictures,,https://image.tmdb.org/t/p/w500/vnK68SPMQTvLWVYaNMINJOismEr.jpg,
333,tommy boy,1995-01-01,피터 시걸,Paramount Pictures,,https://image.tmdb.org/t/p/w500/dTf5qp5Pe3W8VBwWchQR7CKA0X7.jpg,
334,vanya on 42nd street,1994-01-01,루이 말,Mayfair Entertainment International,,https://image.tmdb.org/t/p/w500/sYkkHsqXyUcFoLbXt4WNwnRRpT1.jpg,
335,underneath,1995-01-01,스티븐 소더버그,Gramercy Pictures,,https://image.tmdb.org/t/p/w500/61yu1ejOBWUrrMRplRbjpvxgxVc.jpg,
336,walking dead the,1995-01-01,Preston A. Whitmore II,Jackson-McHenry Entertainment,,https://image.tmdb.org/t/p/w500/c0RtcIN4oSzSZoNs0nJMevfGYS4.jpg,
337,whats eating gilbert grape,1993-01-01,라세 할스트룀,Paramount Pictures,,https://image.tmdb.org/t/p/w500/iKyOkIMkgcBFdPas2ArQJHiTW1n.jpg,
338,virtuosity,1995-01-01,Brett Leonard,Paramount Pictures,,https://image.tmdb.org/t/p/w500/5emgnXYrXjqyiup2JsvtuENseiV.jpg,
339,while you were sleeping,1995-01-01,Jon Turteltaub,Caravan Pictures,,https://image.tmdb.org/t/p/w500/k4eh6lVyAzwMMuLYzJ0vJpgqfoQ.jpg,
340,war the,1994-01-01,Jon Avnet,Universal Pictures,,https://image.tmdb.org/t/p/w500/eMJYqr5zs7rz54oZhiX4ez1BI5E.jpg,
341,double happiness,1994-01-01,Mina Shum,Téléfilm Canada,,https://image.tmdb.org/t/p/w500/5sbnCdiFoZLe4G27ERS7wtj1lCY.jpg,
342,muriels wedding,1994-01-01,P.J. 호건,CiBy 2000,,https://image.tmdb.org/t/p/w500/1biXIJPHyWR2En8P4xImQ15D45r.jpg,
343,babysitters club the,1995-01-01,Melanie Mayron,Beacon Pictures,,https://image.tmdb.org/t/p/w500/juT5eKRDhmluaiVhymjViyXArCq.jpg,
344,ace ventura pet detective,1994-01-01,Tom Shadyac,Morgan Creek,,https://image.tmdb.org/t/p/w500/iYgudzfJMSUdhsW994Wju0plCAG.jpg,
345,adventures of priscilla queen of the desert the,1994-01-01,Stephan Elliott,PolyGram Filmed Entertainment,,https://image.tmdb.org/t/p/w500/kJ7syYXEJgSBmBfSnF3Can9cK1J.jpg,
347,bitter moon,1992-01-01,로만 폴란스키,R.P. Productions,,https://image.tmdb.org/t/p/w500/qU9hqUSGyQfbkEdqluX21nWVcp9.jpg,
348,bullets over broadway,1994-01-01,우디 앨런,Miramax,,https://image.tmdb.org/t/p/w500/mY9D1oCLeDKNMdUO8EV7MoCZ3up.jpg,
349,clear and present danger,1994-01-01,Phillip Noyce,Paramount Pictures,,https://image.tmdb.org/t/p/w500/3BMgtajL595Wu0wQF4YdM7Pxhfc.jpg,
350,client the,1994-01-01,조엘 슈마허,Alcor Films,,https://image.tmdb.org/t/p/w500/oLdkJ4ZjxPtFSUChdjDQvHM9l75.jpg,
351,corrina corrina,1994-01-01,Jessie Nelson,New Line Cinema,,https://image.tmdb.org/t/p/w500/xuEubxRGut2Yh118RyNa6ruXXCp.jpg,
352,crooklyn,1994-01-01,스파이크 리,40 Acres and a Mule Filmworks,,https://image.tmdb.org/t/p/w500/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg,
353,crow the,1994-01-01,알렉스 프로야스,Entertainment Media Investment,,https://image.tmdb.org/t/p/w500/vY6eDsgLolNjUUD9cl2ZsPE3sjY.jpg,
354,cobb,1994-01-01,Ron Shelton,Regency Enterprises,,https://image.tmdb.org/t/p/w500/clOqh9is8vWZvX6AUjF4HtLdQMj.jpg,
355,flintstones the,1994-01-01,Brian Levant,Hanna-Barbera Productions,,https://image.tmdb.org/t/p/w500/k7gkf5Wa8YZ9iyEOylBMfw9pnkp.jpg,
356,forrest gump,1994-01-01,로버트 저메키스,Paramount Pictures,,https://image.tmdb.org/t/p/w500/xdJxoq0dtkchOkUz5UVKuxn7a2V.jpg,
357,four weddings and a funeral,1994-01-01,마이크 뉴웰,PolyGram Filmed Entertainment,,https://image.tmdb.org/t/p/w500/xrQJdAWgEfF3Bkxmj7F0GPXQ17q.jpg,
358,higher learning,1995-01-01,존 싱글톤,New Deal Productions,,https://image.tmdb.org/t/p/w500/tuud1Blsdwo1KQRdz5UVwjlLAWQ.jpg,
359,i like it like that,1994-01-01,Darnell Martin,Think Again Productions,,https://image.tmdb.org/t/p/w500/aCxh21UPLHi7Pxm9ykH1GNx39OW.jpg,
360,i love trouble,1994-01-01,찰스 샤이어,Caravan Pictures,,https://image.tmdb.org/t/p/w500/2uyytK3XFRPFXoTchFDtsWiSujn.jpg,
361,it could happen to you,1994-01-01,Andrew Bergman,TriStar Pictures,,https://image.tmdb.org/t/p/w500/9wk0T23t4eKytrOYaNlNjutepYw.jpg,
362,jungle book the,1994-01-01,Wolfgang Reitherman,Walt Disney Productions,,https://image.tmdb.org/t/p/w500/kIeCIEvO0gaihxZIOL5tTXqCZHR.jpg,
363,wonderful horrible life of leni riefenstahl the,1993-01-01,Ray Müller,ARTE,,https://image.tmdb.org/t/p/w500/hJWj4pl36R8KOrPQh62uqDPROPI.jpg,
364,lion king the,1994-01-01,Roger Allers,Walt Disney Pictures,,https://image.tmdb.org/t/p/w500/9Y048zYw66TWvpUtsiNK0uReiVX.jpg,
365,little buddha,1993-01-01,베르나르도 베르톨루치,Recorded Picture Company,,https://image.tmdb.org/t/p/w500/h1YLD3zSMw5kk8JCt1944ca4syU.jpg,
366,wes cravens new nightmare,1994-01-01,웨스 크레이븐,New Line Cinema,,https://image.tmdb.org/t/p/w500/eN3UZUYapJ2CJCD9dN0LUZLouKa.jpg,
367,mask the,1994-01-01,Chuck Russell,Dark Horse Entertainment,,https://image.tmdb.org/t/p/w500/yd3wjLLeQHJ3oRDy4wwiNNFVyLW.jpg,
368,maverick,1994-01-01,리처드 도너,Warner Bros. Pictures,,https://image.tmdb.org/t/p/w500/4f10wEBsBt4EH7UkCrkbBUW4ik3.jpg,
369,mrs parker and the vicious circle,1994-01-01,Alan Rudolph,Fine Line Features,,https://image.tmdb.org/t/p/w500/avTHiIim0Jm0rs4ehFLck8u3NFW.jpg,
370,naked gun 33 13 the final insult,1994-01-01,피터 시걸,Paramount Pictures,,https://image.tmdb.org/t/p/w500/dfxyYwEiJAAfKHarijktNV7nfAI.jpg,
371,paper the,1994-01-01,론 하워드,Imagine Entertainment,,https://image.tmdb.org/t/p/w500/pGPrFbucRLwVtCKCeinwAklAl0l.jpg,
372,reality bites,1994-01-01,벤 스틸러,Universal Pictures,,https://image.tmdb.org/t/p/w500/pcqMDFNMVhiogO2yIVUJZOiJszI.jpg,
374,richie rich,1994-01-01,Donald Petrie,Davis Entertainment,,https://image.tmdb.org/t/p/w500/2jI80Z6qDsxcx5asP6IBN3DbJTG.jpg,
376,river wild the,1994-01-01,커티스 핸슨,The Turman-Foster Company,,https://image.tmdb.org/t/p/w500/cvnEUdVXeuiE1qUXsmMzs8IrNl7.jpg,
377,speed,1994-01-01,쟝 드봉,20th Century Fox,,https://image.tmdb.org/t/p/w500/iZsKy0Q4z4bEMgQhXgnWaooJniN.jpg,
378,speechless,1994-01-01,론 언더우드,Metro-Goldwyn-Mayer,,https://image.tmdb.org/t/p/w500/bremBHwg2cAvFIGIRwlRtPMkgfL.jpg,
379,timecop,1994-01-01,피터 하이엄스,Renaissance Pictures,,https://image.tmdb.org/t/p/w500/v954KvYoI6rnOvIOp74dX1TkZMF.jpg,
380,true lies,1994-01-01,제임스 카메론,Lightstorm Entertainment,,https://image.tmdb.org/t/p/w500/rAsJoePTqMGDvrw07N7KqS1NSjI.jpg,
381,when a man loves a woman,1994-01-01,Luis Mandoki,Touchstone Pictures,,https://image.tmdb.org/t/p/w500/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg,
382,wolf,1994-01-01,마이크 니콜스,Columbia Pictures,,https://image.tmdb.org/t/p/w500/5TprU55U2zjAMCwr2jQra3zj1zu.jpg,
383,wyatt earp,1994-01-01,로런스 캐즈던,Paragon Entertainment Corp.,,https://image.tmdb.org/t/p/w500/iiYlC4bWxmW2zDtQRWQZIidB24L.jpg,
384,bad company,1995-01-01,Damian Harris,Touchstone Pictures,,https://image.tmdb.org/t/p/w500/5q5r3cpaTDByz4qko9ZWHlK3gMF.jpg,
385,man of no importance a,1994-01-01,Suri Krishnamma,Majestic Films International,,https://image.tmdb.org/t/p/w500/zKHmxia0cdXMmNu5LUEwiJQJQoa.jpg,
386,sfw,1994-01-01,Jefery Levy,PolyGram Filmed Entertainment,,https://image.tmdb.org/t/p/w500/3bq91jWCReRrqlPn81alSoxeXoP.jpg,
