work_id,name,author,ISBN,publisher,created_at,ai_summary,cover_img,reward
193919,traditional industry in the economy of colonial india,Tirthankar Roy,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/351895-L.jpg,
193920,los cipreses creen en dios,Unknown,,,1900-01-01,,,
193921,sir cumference and the sword in the cone,Cindy Neuschwander,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4963805-L.jpg,
193922,nineteenthcentury american science,George H. Daniels,,,1900-01-01,,,
193923,to scorch or freeze,Donald Davie,[''],,1900-01-01,,,
193924,mysticism of love in saiva tirumurais,Cacivalli,[''],,1900-01-01,,,
193925,betrayed by rita hayworth,Manuel Puig,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/13788817-L.jpg,
193926,la transferencia internacional de tecnologi a,Miguel S. Wionczek,[''],,1900-01-01,,,
193927,why murder,John Creasey,,,1900-01-01,,,
193928,mastering the politics of planning,Guy Benveniste,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4084138-L.jpg,
193929,exfellwanderer,A. Wainwright,,,1900-01-01,,,
193930,looking at israel,Jonathan Rutland,[''],,1900-01-01,,,
193931,socialist communist interaction in india,Madhu Limaye,[''],,1900-01-01,,,
193932,urdu tanqid par maghribi tanqid ke asarat,Sayyid Tanvīr Ḥusain,,,1900-01-01,,,
193933,fish,Adele Richardson,,,1900-01-01,,,
193934,dhakara masalina,Muntassir Mamoon,,,1900-01-01,,,
193935,bharatana mahana sangitakaro,Manasukhalāla Sāvaliyā,,,1900-01-01,,,
193936,power before steam,John Vince,[''],,1900-01-01,,,
193937,naciketa,Gaṅgā Ratna Pāṇḍeya,,,1900-01-01,,,
193938,grandpa and my sister bee,Joan Tate,[''],,1900-01-01,,,
193939,japans christian century,Richard Tames,,,1900-01-01,,,
193940,against criminology,Stanley Cohen,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4120496-L.jpg,
193941,samanvaya,"Prabhāvati, Es. Vi.",[''],,1900-01-01,,,
193942,profitable speculations,Nicholas Rescher,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/3781763-L.jpg,
193943,der weg zu christo,Jacob Boehme,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/11024274-L.jpg,
193944,the story of my desire,"Callow, Philip.",[''],,1900-01-01,,https://covers.openlibrary.org/b/id/12787819-L.jpg,
193945,uboats,Edwin Palmer Hoyt,,,1900-01-01,,,
193946,a train of powder,Rebecca West,[''],,1900-01-01,,,
193947,baghel bhsh aura shitya,Bhagavatīprasāda Śukla,,,1900-01-01,,,
193948,olly fant takes a bath,Nitka.,[''],,1900-01-01,,,
193949,quiller kgb,Adam Hall,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/6973175-L.jpg,
193950,bony and the mouse,Arthur William Upfield,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7370777-L.jpg,
193951,a yorkshire boyhood,Roy Hattersley,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4186352-L.jpg,
193952,farsi adab bah ahdi bahadur shah zafar,Abūlḥasan Ak̲h̲tar,,,1900-01-01,,,
193953,seashore ponds and streams,Michael Chinery,,,1900-01-01,,,
193954,folk culture and peasant society in india,Indra Deva,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4889378-L.jpg,
193955,qazi abdulvadud,Vahāb Ashrafī,,,1900-01-01,,,
193956,the broken flute,Sharada Dwivedi,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/8790705-L.jpg,
193957,caring for you,Winifred Stone,[''],,1900-01-01,,,
193958,the recrudescence of western canadian separatist sentiment,John F. Conway,[''],,1900-01-01,,,
193959,fany,Hugh Popham,,,1900-01-01,,,
193960,mahy magic,Margaret Mahy,,,1900-01-01,,,
193961,i can jump,Joy Cowley,,,1900-01-01,,,
193962,the two tickets puzzle,Alfred Walter Stewart,[''],,1968,,https://covers.openlibrary.org/b/id/-1-L.jpg,
193963,the entwining,Richard Condon,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/8113774-L.jpg,
193964,cemmolikalin varicaiyil tamil,G. John Samuel,,,1900-01-01,,,
193965,tamilum nanum,G. John Samuel,,,1900-01-01,,,
193966,the coffin fillers,Barry Cord,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/4805176-L.jpg,
193967,the dutch in the far east,Amry Vandenbosch,[''],,1900-01-01,,,
193968,exploring where you live,Terry J. Jennings,[''],,1900-01-01,,,
193969,himacale lakshmana senera uttarapurushera,Balarāma Cakrabartī,,,1900-01-01,,,
193970,marthas new daddy,Danielle Steel,,,1900-01-01,,,
193971,strike true,Christopher F. Shores,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14290059-L.jpg,
193972,a pilgrimage,"Bojer, Johan",[''],,1900-01-01,,,
193973,mustafa kamalapasa,Kārttikeyacaraṇa Mukhopādhyāya,,,1900-01-01,,,
193974,visvamitra sanatana,Śivasiṃha Saroja,,,1900-01-01,,,
193975,cliff in his own words,Cliff Richard,[''],,1900-01-01,,,
193976,shasatri sangita parampara wica sikkha sangita da wikasa,Dewindara Siṅgha Widiārathī,,,1900-01-01,,,
193977,petite histoire constitutionnelle de la suisse,Jean Franc ʹois Aubert,[''],,1900-01-01,,,
193978,canada,Maurice Genevoix,[''],,1900-01-01,,,
193979,andy warhol,Mike Venezia,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/319609-L.jpg,
193980,benjamin harrison,Mike Venezia,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/1263955-L.jpg,
193981,nirabhai yodha arathata jiwana masatara tara singha ji,Duralabha Siṅgha.,,,1900-01-01,,,
193982,herbert hoover,Mike Venezia,,,1900-01-01,,,
193983,the face of london,Harold P. Clunn,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/14958563-L.jpg,
193984,the industrial revolution,P. F. Speed,[''],,1900-01-01,,,
193985,sheep in wolves clothing,Satoshi Kitamura,,,1900-01-01,,,
193986,the will of magda townsend,Margaret Culkin Banning,[''],,1900-01-01,,,
193987,child custody,Mimi E. Lyster,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/663441-L.jpg,
193988,essays on the greater german poets and writers,Thomas Carlyle,,,1900-01-01,,,
193989,a letter from his excellencje the earl of essex to the gentlemen freeholders and other wellaffected people in the county of essex,Robert Devereux Earl of Essex,,,1900-01-01,,,
193990,the patriots handbook,George Grant,,,1900-01-01,,,
193991,ahvali ghalib,Muk̲h̲tāruddīn Aḥmad,,,1900-01-01,,,
193992,an introduction to buddhist philosophy in india and tibet,Ẓahīruddīn Aḥmad,[''],,1900-01-01,,,
193993,investigating images,Cathy Nash,[''],,1900-01-01,,,
193994,all the queens men,Neville Williams,,,1900-01-01,,,
193995,why crime,Claud Mullins,,,1900-01-01,,,
193996,a history of the west african currency board,John Barraclough De Loynes,[''],,1900-01-01,,,
193997,the book,Penny Fell,[''],,1900-01-01,,,
193998,lyric tragedy,R. P. Draper,[''],,1900-01-01,,,
193999,ofbridles and burnings,E. J. Burford,[''],,1900-01-01,,,
194000,callanish,William Horwood,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/10557540-L.jpg,
194001,reden und proklamationen 19321945 kommentiert von einem deutschen zeitgenonssen max domarus,Adolf Hitler,,,1900-01-01,,,
194002,dialogues et fragments philosophiques,Ernest Renan,[''],,1900-01-01,,,
194003,the nirguna school of hindi poetry,Pitāmbaradatta Baṛathvāla,[''],,1900-01-01,,,
194004,musik in busehr,Josef Kuckertz,,,1900-01-01,,,
194005,alcune ricerche storiche sullufficio e la professione di ragioniere a firenze al tempo della repubblica,Alberto Tofani,,,1900-01-01,,,
194006,montana cassette books catalog,Montana State Library for the Blind and Physically Handicapped.,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5949847-L.jpg,
194007,politische abhandlungen,Joseph von Sonnenfels,[''],,1900-01-01,,,
194008,history of  hillsborough county new hampshire,D. Hamilton Hurd,,,1900-01-01,,,
194009,a history of the papacy during the period of the reformation,Mandell Creighton,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5956093-L.jpg,
194010,the integrity of christian science,Adeline Dutton Train Whitney,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5956913-L.jpg,
194011,dalitanci atmakathane,Vāsudeva Mulāṭe,,,1900-01-01,,,
194012,les fabulistes latins depuis le sicle dauguste jusqua la fin du moyen age,Léopold Hervieux,,,1900-01-01,,,
194013,musiciens et philosophes tolsto  schopenhauer  nietzsche  richard wagner,Maurice Kufferath,,,1900-01-01,,,
194014,de revelatione christiana,Sebastian Tromp,[''],,1900-01-01,,,
194015,narrative of mr james nimmo written for his own satisfaction to keep in some remembrance the lords way dealing and kindness towards him 16451709,James Nimmo,,,1900-01-01,,,
194016,dangers of the apostolic age,J. Moorhouse,[''],,1900-01-01,,,
194017,proceedings of the fitchburg historical society and papers relating to the history of the town,Fitchburg Historical Society.,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5962419-L.jpg,
194018,pragatiwadi panjabi kawi,Balawindara Siṅgha.,,,1900-01-01,,,
194019,life of heber c kimball an apostle,Orson F. Whitney,,,1900-01-01,,,
194020,souvenir,Massachusetts artillery. 1st regt,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5964771-L.jpg,
194021,studies in the history of english church endowments,John Kestell Floyer,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5965254-L.jpg,
194022,the true adventures of prince teentang,Kalpana Swaminathan,[''],,1900-01-01,,,
194023,proceedings at the celebration of the two hundred and fiftieth anniversary of the first church of christ,"Milford, Conn.",[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5969196-L.jpg,
194024,historia filozofii polskiej,Wiktor Wasik,[''],,1900-01-01,,,
194025,international opportunities for advanced training and research in psychology,American Psychological Association,[''],,1900-01-01,,,
194026,250 let akademii nauk sssr,Akademii︠a︡ nauk SSSR.,[''],,1900-01-01,,,
194027,the us exportimport bank,United States. General Accounting Office,,,1900-01-01,,,
194028,tazkirahyi kamilani rampur,Aḥmad ʻAlī K̲h̲ān̲ Shauq,,,1900-01-01,,,
194029,bsav sad k bsa kathem,A. P. Maheshwari,,,1900-01-01,,,
194030,la foi de ma mre la religion de mon pre,Benoît Lacroix,,,1900-01-01,,,
194031,the snow leopard adventure,Deepak Dalal,[''],,1900-01-01,,,
194032,az magyar trjaregny nyomai a dlszlv irodalomban,László Hadrovics,,,1900-01-01,,,
194033,kayklar,Çelik Gülersoy,,,1900-01-01,,,
194034,cacavanmsamahakavyam,Rāmacandra Ambikādatta Śāṇḍilya,,,1900-01-01,,,
194035,an introduction to contemporary civilization in the west,Columbia University. Columbia College,[''],,1900-01-01,,,
194036,nagasaki no oranda shkan,Teijirō Yamawaki,,,1900-01-01,,,
194037,akshara,"Śarmā, Rādheśyāma",[''],,1900-01-01,,,
194038,sznaboglyk,Lajos Kassák,,,1900-01-01,,,
194039,wasil alilm alsadyah waallamyah,Muḥammad Farīd Maḥmūd ʻIzzat,,,1900-01-01,,,
194040,buth wadirst f aladab waalnaqd,ʻAbd Allāh ʻAbd al-Raḥīm ʻUsaylān,,,1900-01-01,,,
194041,naqsh o rang,Shahpar Rasūl,[''],,1900-01-01,,,
194042,khayym aur us ke savni va tanf par nqidnah naar,Sayyid Sulaimān Nadvī,,,1900-01-01,,,
194043,the psychological bases of science  a process approach,American Association for the Advancement of Science. Commission on Science Education.,,,1900-01-01,,,
194044,narodni heroji podrinja,Stanko Mladenović,[''],,1900-01-01,,,
194045,voyage to the isle of france the isle of bourbon and the cape of good hope 17681771,Bernardin de Saint-Pierre,,,1900-01-01,,,
194046,irakal vettayatappetumpol,"Acyutānandan, Vi. Es.",,,1900-01-01,,,
194047,from rights and shame to remedies and change,Shyamala Gomez,[''],,1900-01-01,,,
194048,marcella,Mary Augusta Ward,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7001502-L.jpg,
194049,availi shayaa thiyala sindhi loku kahaniyun,Murlīdhar Jeṭlī,,,1900-01-01,,,
194050,calendar of letterbooks preserved among the archives of the corporation of the city of london at theguildhall,City of London Corporation,,,1900-01-01,,,
194051,royal society of portrait painters,Royal Society of Portrait Painters.,[''],,1900-01-01,,,
194052,amending the racketeer influenced and corrupt organizations act,United States. Congress. Senate. Committee on the Judiciary,,,1900-01-01,,,
194053,the touch,F. Paul Wilson,[''],,June 1988,,,
194054,bureau of justice assistance discretionary drug treatment programs,United States. Congress. House. Committee on Government Operations.,[''],,1990,,,
194055,longterm planning for national science policy,"United States. Congress. House. Committee on Science and Technology. Subcommittee on Science, Research, and Technology.",,,1900-01-01,,,
194056,karl august bickel 18821972,John and Mable Ringling Museum of Art,,,1900-01-01,,,
194057,estate and gift tax convention with the government of sweden,United States. Congress. Senate. Committee on Foreign Relations,,,1900-01-01,,,
194058,jatakasambada sampadita puthi,Dvija Rāmacandradāsa,,,1900-01-01,,,
194059,upkeep of the puyallup indian cemetery at tacoma wash,United States Congress Senate Committee on Indian Affairs,,,1900-01-01,,,
194060,joint seminars on the un conference on science and technology for development,United States. Congress. House. Committee on Science and Technology.,,,1900-01-01,,,
194061,nordic conference on surface science tampere august 1820 1982,"Nordic Conference on Surface Science (1982 Tampere, Finland)",,,1900-01-01,,,
194062,defining petty offenses and providing penalties therefor,United States. Congress. House. Committee on the Judiciary,,,1900-01-01,,,
194063,to amend the act entitled an act forbidding the transportation of any person in interstate or foreign commerce kidnaped or otherwise unlawfully detained and making such act a felony as amended,United States. Congress. House. Committee on the Judiciary,,,1900-01-01,,,
194064,a most excellent and vertuous ballad of the patient grissell,"Deloney, Thomas",[''],,1900-01-01,,,
194065,early days of junction city oregon,Chris T. Wilde,,,1900-01-01,,,
194066,neue mbel von jugendstil bis heute,Adolf Gustav Schneck,,,1900-01-01,,,
194067,national health museum act of 2005,United States. Congress. Senate. Committee on Environment and Public Works.,,,1900-01-01,,,
194068,princesses ladies  republicaines of the terror,Thérèse Louis Latour,,,1900-01-01,,,
194069,report in part of the committee on foreign relations,United States. Congress. House. Committee on Foreign Affairs,,,1900-01-01,,,
194070,batman uppon bartholome,Bartholomaeus Anglicus,[''],,1900-01-01,,,
194071,tractatus duo spiritales,Saint Bernard of Clairvaux,,,1900-01-01,,,
194072,boundary alteration talladega national forest alabama,United States. Congress. House. Committee on Agriculture,,,1900-01-01,,,
194073,a bill to authorize the payment for horses lost in the public service in the northwestern army or in the campaigns under generals jackson and floyd in the present war,United States. Congress. House,,,1900-01-01,,,
194074,drammi preshakespeariani,Benvenuto Cellini,,,1900-01-01,,,
194075,trkh alannyah alsys waalijtim f alahd aluthmn,Qāsim Ṣamad,,,1900-01-01,,,
194076,das verfassungsproblem im habsburgerreich,Wilhelm Schüssler,[''],,1900-01-01,,,
194077,the effects of an academic enrichment program on the selfconcepts of eskimo elementary school children,Stephen V. Yates,,,1900-01-01,,,
194078,geschichte italiens im mittelalter,Ludwig Moritz Hartmann,[''],,1900-01-01,,,
194079,the vicissitudes of italy since the congress of vienna,A. L. V Gretton,,,1900-01-01,,,
194080,allosteric properties and the association equilibria of hemocyanin from callianassa californiensis,Fumio Arisaka,[''],,1900-01-01,,,
194081,amid the guns below,Clara Ellen (Dignum) Worthington,[''],,1900-01-01,,,
194082,survival and growth of pathogenic vibrios in estuarine waters and colonization of the pacific oyster,Daniel Duane Tullo,[''],,1900-01-01,,,
194083,free radical hydrogen abstraction from benzocycloalkenes,Rosy Wan-han Wong,[''],,1900-01-01,,,
194084,letters and memorials,Richard Chenevix Trench,[''],,1900-01-01,,,
194085,al manhajyah almmah litarjamat almualat watawdih watanmih,Muḥammad Rashād Ḥamzāwī,,,1900-01-01,,,
194086,spinoza,Berthold Auerbach,[''],,1900-01-01,,,
194087,les mystres dgypte,Iamblichus,,,1900-01-01,,,
194088,histoire de larmnie depuis les origines jusquau trait de lausanne,H Pasdermadjian,,,1900-01-01,,,
194089,pl teleki 18791941,Loránt Tilkovszky,,,1900-01-01,,,
194090,the wanderings and fortunes of some german emigrants,Friedrich Gerstäcker,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/7991149-L.jpg,
194091,liang han tai shou ci shi biao,Gengwang Yan,[''],,1900-01-01,,,
194092,al muarrikh alallmah muhammad jaml bayhum 18871978,Ḥassān Ḥallāq,,,1900-01-01,,,
194093,goethe as a scientist,R. Magnus,[''],,1900-01-01,,,
194094,chronicon galfridi le baker de swynebroke,Geoffrey Baker,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5770617-L.jpg,
194095,animadversions upon a book intituled fanaticism fanatically imputed to the catholick church by dr stillingfleet and imputation refuted and retorted by sc,"Edward Hyde, 1st Earl of Clarendon",,,1900-01-01,,,
194096,cours de philosophie,Vincenzo Gioberti,[''],,1900-01-01,,,
194097,a listing of serials on latin america including the caribbean in the fields of the humanities and the social sciences in the elizabeth dafoe library,University of Manitoba. Libraries.,[''],,1900-01-01,,,
194098,al nathr almahjari,ʻAbd al-Karīm Ashtar,,,1900-01-01,,,
194099,les perscutions dans lempire romain,Henri Grégoire,,,1900-01-01,,,
194100,cfc reductiontechnology transfer to the developing world,"United States. Congress. House. Committee on Science, Space, and Technology. Subcommittee on Natural Resources, Agriculture Research, and Environment",,,1900-01-01,,,
194101,the twelve adventurers,Charlotte Brontë,[''],,1900-01-01,,,
194102,min ayna yat alfidyn,ʻAbd al-Raḥmān Ghunaym,,,1900-01-01,,,
194103,daimyo haizetsuroku,Norio Nanjō,[''],,1900-01-01,,,
194104,annals of the french revolution,Antoine-François marquis de Bertrand de Moleville,[''],,1800,,,
194105,creativity for life,Eric Maisel,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/1932175-L.jpg,
194106,der wahnsinn im griechischen mythos,Helmut Waldmann,[''],,1900-01-01,,,
194107,awkhir alkhulaf alabbsyn 575656 h,Maḥmūd Shākir,,,1900-01-01,,,
194108,philip augustus or the brothers in arms v2,G. P. R. James,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/2487352-L.jpg,
194109,minhas memrias,Hélio Pereira Bicudo,,,1900-01-01,,,
194110,report on land law and conveyancing law,Law Reform Commission.,[''],,1900-01-01,,,
194111,experimental pedagogy and the psychology of the child,Edouard Clapare  de,[''],,1900-01-01,,,
194112,introduo  histria dos descobrimentos,Luís de Albuquerque,,,1900-01-01,,,
194113,danylo halytsky,Anton Khyzhniak,,,1900-01-01,,,
194114,the bloomsbury group,J. K. Johnstone,[''],,1900-01-01,,,
194115,nihon chih zaisei hatten shi,Takeo Fujita,,,1900-01-01,,,
194116,al wajh ali,ʻAbd al-ʻAzīz Maqāliḥ,,,1900-01-01,,,
194117,zemelnaia reforma v sovetsko latvii,Sergeǐ Aleksandrovich Udachin,,,1900-01-01,,,
194118,al ubb waaljins min manr islm,Muḥammad ʻAlī Quṭb,,,1900-01-01,,,
194119,kolonializm vchera i segodnia,Akademii︠a︡ nauk SSSR. Institut narodov Azii,,,1900-01-01,,,
194120,religious belief,C. B. Martin,[''],,1900-01-01,,,
194121,useful new technology,United States. National Aeronautics and Space Administration. Office of Technology Utilization.,[''],,1900-01-01,,,
194122,the lion of modderspruit,"Penning, L.",[''],,1900-01-01,,,
194123,mystrious psychic forces,Camille Flammarion,[''],,1900-01-01,,https://covers.openlibrary.org/b/id/5926716-L.jpg,
194124,mysterious psychic forces,Camille Flammarion,[''],,1900-01-01,,,
194125,parrish,Mildred Spitz Savage,[''],,1900-01-01,,,
